,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),시가총액 (억),PSR,POR,ROE
5,녹십자홀딩스,5250,38900.0,47028210.0,40.86,2.29,0.77,125.41,13545.0,993.0,18293.97369,1.3506071384274638,18.42293422960725,5.6045031815956925
6,신한,5450,4950.0,7022839.0,-2.05,0.55,,156.72,58.0,91.0,347.6305305,5.993629836206897,3.82011571978022,-26.829268292682933
7,조선내화,480,85700.0,4000000.0,25.3,0.51,4.08,81.42,7145.0,360.0,3428.0,0.47977606717984606,9.522222222222222,2.015810276679842
8,현대약품,4310,5380.0,32000000.0,122.27,1.34,0.86,141.46,1200.0,23.0,1721.6,1.4346666666666665,74.85217391304347,1.0959352253210108
9,남양유업,3920,686000.0,720000.0,16.36,0.65,0.15,357.71,12392.0,418.0,4939.2,0.3985797288573273,11.816267942583732,3.973105134474328
10,남선알미늄,8350,1005.0,110179090.0,5.43,0.91,0.0,73.73,4007.0,242.0,1107.2998545,0.27634136623409034,4.575619233471074,16.75874769797422
11,한국화장품제조,3350,52200.0,4532000.0,24.6,4.3,0.19,178.61,649.0,63.0,2365.704,3.6451525423728817,37.55085714285715,17.479674796747965
12,삼호,1880,14550.0,15179766.0,2.95,0.85,,224.43,9113.0,921.0,2208.655953,0.24236321222429497,2.39810635504886,28.813559322033893
13,현대상사,11760,19800.0,13228966.0,32.89,0.59,2.53,82.52,35588.0,305.0,2619.335268,0.07360164291334156,8.5879844852459,1.793858315597446
14,LS,6260,75800.0,32200000.0,14.51,0.86,1.65,89.06,96213.0,4592.0,24407.6,0.25368297423425107,5.315243902439024,5.926946933149552
15,SK네트웍스,1740,6290.0,248187647.0,-19.12,0.64,1.59,55.96,184574.0,1673.0,15611.0029963,0.08457855925699177,9.331143452659893,-3.3472803347280333
16,경농,2100,5670.0,21691750.0,18.84,0.59,4.67,35.77,2040.0,92.0,1229.922225,0.6029030514705882,13.368719836956522,3.1316348195329087
17,도레이케미칼,8000,19800.0,46363851.0,60.0,2.77,,39.44,8728.0,397.0,9180.042498,1.0517922202108159,23.123532740554158,4.616666666666667
18,티웨이홀딩스,4870,3660.0,70959464.0,71.76,5.03,,63.48,4119.0,142.0,2597.1163824,0.6305210930808449,18.289551988732395,7.009476031215161
19,동방아그로,7590,7200.0,13617577.0,16.71,0.66,3.47,191.09,1158.0,61.0,980.465544,0.8466887253886011,16.073205639344263,3.949730700179533
20,송원산업,4430,24300.0,24000000.0,13.49,1.64,0.58,63.98,6943.0,764.0,5832.0,0.8399827164050122,7.633507853403142,12.157153446997775
21,진흥기업,2780,2065.0,145353082.0,-2.25,-16.93,,84.35,6466.0,595.0,3001.5411433,0.4642037029539128,5.044606963529412,752.4444444444445
22,한국석유,4090,93600.0,655200.0,5.12,0.43,1.6,114.18,4027.0,169.0,613.2672,0.15228885026074002,3.6288,8.3984375
23,천일고속,650,90500.0,1429220.0,51.74,3.32,8.84,151.48,584.0,11.0,1293.4441,2.2148015410958903,117.58582727272727,6.416698879010436
24,대원강업,430,3810.0,62000000.0,6.16,0.53,3.28,60.86,10761.0,597.0,2362.2,0.21951491497072761,3.9567839195979895,8.603896103896105
25,만호제강,1080,18100.0,4150000.0,17.97,0.25,0.83,774.41,2142.0,29.0,751.15,0.3506769374416433,25.901724137931033,1.391207568169171
26,조광피혁,4700,38500.0,6649138.0,11.83,0.69,0.26,261.5,1986.0,266.0,2559.91813,1.2889819385699899,9.623752368421053,5.832628909551986
27,세방,4360,12900.0,19308690.0,7.06,0.4,1.36,193.86,6490.0,197.0,2490.82101,0.38379368412942994,12.643761472081218,5.6657223796034
28,동양철관,8970,898.0,87236939.0,-5.1,0.95,,55.68,1293.0,120.0,783.38771222,0.6058683002474865,6.5282309351666665,-18.627450980392158
29,대유에이텍,2880,1005.0,91872907.0,,0.92,1.49,56.71,10213.0,216.0,923.32271535,0.09040661072652502,4.274642200694444,
30,남광토건,1260,6220.0,9819185.0,-28.4,1.5,,96.14,1836.0,93.0,610.753307,0.33265430664488016,6.567239860215053,-5.281690140845071
31,삼영전자,5680,12700.0,20000000.0,19.24,0.54,1.58,,2149.0,97.0,2540.0,1.181945090739879,26.185567010309278,2.8066528066528074
32,신영와코루,5800,140500.0,900000.0,7.3,0.42,1.78,482.54,1795.0,32.0,1264.5,0.7044568245125348,39.515625,5.7534246575342465
33,오리엔트바이오,2630,1180.0,163054656.0,-9.75,2.71,,85.95,1090.0,93.0,1924.0449408,1.7651788447706422,20.688655277419354,-27.794871794871796
34,조비,1550,11900.0,5044441.0,55.61,1.39,,30.99,591.0,23.0,600.288479,1.015716546531303,26.099499086956524,2.499550440568243
35,한국공항,5430,50700.0,3166355.0,9.21,0.55,0.99,327.66,4726.0,268.0,1605.341985,0.33968302687261953,5.990082033582089,5.971769815418024
36,조광페인트,4910,9930.0,12800000.0,6.98,0.57,4.03,130.65,1887.0,167.0,1271.04,0.673577106518283,7.6110179640718565,8.16618911174785
37,삼천리,4690,119000.0,4055025.0,13.97,0.34,2.1,146.85,30633.0,606.0,4825.47975,0.1575255361864656,7.962837871287129,2.4337866857551895
38,성보화학,3080,5820.0,20020000.0,1.55,0.73,7.56,307.69,580.0,13.0,1165.164,2.008903448275862,89.628,47.096774193548384
39,조흥,2600,275000.0,600000.0,20.32,1.46,1.82,162.44,1297.0,115.0,1650.0,1.2721665381649963,14.347826086956522,7.18503937007874
40,금양,1570,2835.0,42710111.0,-5.46,2.82,0.0,54.92,1687.0,121.0,1210.83164685,0.717742529253112,10.00687311446281,-51.64835164835164
41,사조대림,3960,23850.0,5960575.0,20.79,0.78,0.42,44.0,9535.0,364.0,1421.5971375,0.14909251573151547,3.9054866414835163,3.751803751803752
42,남영비비안,2070,7100.0,6867945.0,-20.76,0.32,2.82,173.94,1981.0,21.0,487.624095,0.24615047703180212,23.220195,-1.5414258188824663
43,S&T중공업,3570,7930.0,32473439.0,-10.55,0.37,2.52,218.65,4680.0,14.0,2575.1437127,0.5502443830555556,183.93883662142858,-3.507109004739336
44,한신공영,4960,23200.0,10895933.0,8.75,0.9,1.08,73.24,17723.0,697.0,2527.856456,0.14263140867798904,3.626766794835007,10.285714285714285
45,농심,4370,318000.0,6082642.0,9.71,1.03,1.26,161.6,22170.0,897.0,19342.80156,0.8724763897158322,21.56388133779264,10.607621009268794
46,삼영화학,3720,1180.0,34000000.0,-5.73,0.5,,61.71,1136.0,64.0,401.2,0.353169014084507,6.26875,-8.726003490401396
47,성신양회,4980,5680.0,24008482.0,11.31,0.44,,44.94,6866.0,368.0,1363.6817776,0.19861371651616663,3.705657004347826,3.890362511052166
48,신라교역,4970,15400.0,16000000.0,8.89,0.54,1.62,442.58,3047.0,59.0,2464.0,0.8086642599277978,41.76271186440678,6.074240719910011
49,신풍제지,2870,789.0,34958700.0,20.76,0.53,,47.09,1286.0,20.0,275.824143,0.2144822262830482,13.79120715,2.5529865125240847
50,종근당홀딩스,1630,76000.0,5009861.0,12.21,1.0,1.84,148.28,3357.0,231.0,3807.49436,1.1341955198093536,16.482659567099567,8.19000819000819
51,크라운해태홀딩스,5740,14800.0,14847347.0,6.41,0.76,1.35,47.61,11888.0,659.0,2197.407356,0.18484247611036342,3.334457292867982,11.856474258970358
52,한독,2390,39200.0,12594080.0,-76.56,1.74,0.32,88.62,3961.0,36.0,4936.87936,1.246371966675082,137.13553777777778,-2.272727272727273
53,SG충방,1380,4110.0,44964143.0,-128.44,1.46,,42.26,1415.0,36.0,1848.0262773,1.3060256376678445,51.33406325833333,-1.136717533478667
54,SK디스커버리,6120,45950.0,10784283.0,15.09,0.69,0.76,73.71,65261.0,2304.0,4955.3780385,0.07593169026677495,2.1507717180989583,4.572564612326043
55,샘표,7540,32850.0,2875800.0,84.88,0.46,0.61,723.89,203.0,14.0,944.7003,4.6536960591133,67.47859285714286,0.5419415645617343
56,흥아해운,3280,709.0,127713430.0,-4.66,0.51,0.64,32.52,8317.0,59.0,905.4882187,0.10887197531561861,15.347257944067795,-10.944206008583691
57,GS글로벌,1250,3070.0,82533764.0,10.2,0.81,2.77,72.94,25538.0,364.0,2533.7865548,0.09921632683843684,6.960952073626373,7.941176470588236
58,금호산업,2990,9540.0,35849527.0,9.34,1.08,3.14,100.85,13537.0,418.0,3420.0448758,0.25264422514589646,8.181925540191388,11.563169164882229
59,삼부토건,1470,7620.0,18766750.0,0.15,0.34,,99.15,3903.0,351.0,1430.02635,0.36639158339738664,4.074149145299145,226.6666666666667
60,삼화콘덴서,1820,49350.0,10395000.0,91.56,9.63,0.1,87.28,1725.0,95.0,5129.9325,2.9738739130434784,53.99928947368421,10.517693315858454
61,페이퍼코리아,1020,1290.0,54216657.0,-0.75,0.29,,33.85,4219.0,223.0,699.3948753,0.16577266539464328,3.136299889237668,-38.666666666666664
62,동양,1520,1965.0,238684063.0,19.26,0.48,2.55,479.67,4399.0,77.0,4690.14183795,1.0661836412707433,60.91093296038961,2.49221183800623
63,한화,880,45000.0,74958735.0,7.4,0.94,1.33,69.81,471202.0,16859.0,33731.43075,0.07158592440184888,2.0007966516400737,12.7027027027027
64,JW중외제약,1060,48150.0,19151237.0,-89.5,3.75,0.5,126.0,4675.0,245.0,9221.3206155,1.9724749979679146,37.638043328571435,-4.189944134078212
65,영풍,670,1056000.0,1842040.0,11.98,0.67,0.95,130.16,26541.0,42.0,19451.9424,0.7329016389736633,463.1414857142857,5.592654424040067
66,백광산업,1340,2855.0,44918407.0,53.87,0.94,0.44,21.28,1347.0,54.0,1282.42051985,0.9520568076095025,23.74852814537037,1.7449415258956749
67,성창기업지주,180,2675.0,69751600.0,8.83,0.37,0.37,111.41,1814.0,10.0,1865.8553,1.0285861631753033,186.58553,4.190260475651189
68,한창,5110,1760.0,34458589.0,14.31,1.46,1.19,140.39,505.0,8.0,606.4711664,1.2009330027722773,75.8088958,10.202655485674352
69,삼화왕관,4450,50500.0,2154379.0,10.97,0.73,2.67,233.65,1016.0,135.0,1087.961395,1.0708281446850394,8.058973296296296,6.654512306289881
70,KR모터스,40,575.0,119759667.0,-6.46,1.09,,70.0,876.0,75.0,688.61808525,0.7860937046232878,9.181574470000001,-16.873065015479877
71,고려제강,2240,33050.0,18000000.0,16.11,0.47,0.95,88.45,14174.0,384.0,5949.0,0.4197121490052208,15.4921875,2.9174425822470518
72,태양금속,4100,1755.0,36700000.0,7.28,0.64,1.14,65.76,4770.0,156.0,644.085,0.13502830188679246,4.12875,8.79120879120879
73,선창산업,2820,7840.0,12607989.0,11.48,0.34,2.62,97.15,5512.0,139.0,988.4663376,0.1793298870827286,7.111268615827338,2.961672473867596
74,DRB동일,4840,7430.0,19000000.0,3.68,0.42,1.02,123.76,6095.0,675.0,1411.7,0.2316160787530763,2.0914074074074076,11.41304347826087
75,넥센타이어,2350,12100.0,97667877.0,7.16,1.03,0.83,106.5,18947.0,2480.0,11817.813117,0.6237300425924949,4.765247224596774,14.385474860335195
76,SG세계물산,4060,913.0,202424960.0,-48.05,0.93,,60.94,3086.0,13.0,1848.1398848,0.5988787701879456,142.1646065230769,-1.935483870967742
77,롯데정밀화학,4000,66800.0,25800000.0,-39.57,1.53,0.45,213.22,11107.0,297.0,17234.4,1.5516701179436392,58.02828282828283,-3.8665655799848366
78,동화약품,20,10100.0,27931470.0,10.74,1.1,1.09,225.27,2375.0,113.0,2821.07847,1.1878225136842104,24.965296194690264,10.242085661080075
79,대림산업,210,84000.0,34800000.0,12.22,0.7,0.36,116.66,98538.0,4194.0,29232.0,0.29665712719965903,6.969957081545064,5.728314238952536
80,LG상사,1120,29000.0,38760000.0,19.33,0.9,0.86,102.34,119667.0,1741.0,11240.4,0.09393065757476998,6.45628948879954,4.655975168132437
81,국제약품,2720,5960.0,17396596.0,138.6,1.52,0.15,85.26,1207.0,40.0,1036.8371216,0.8590199847555924,25.92092804,1.0966810966810967
82,태광산업,3240,1275000.0,1113400.0,99.29,0.42,0.14,186.29,26711.0,1601.0,14195.85,0.5314608213844484,8.86686445971268,0.4230033235975425
83,부산주공,5030,1100.0,26824558.0,-2.81,0.51,,29.66,1796.0,55.0,295.070138,0.1642929498886414,5.3649116,-18.14946619217082
84,현대시멘트,6390,14950.0,16758544.0,-1.11,1.75,,110.88,3789.0,534.0,2505.402328,0.6612304903668514,4.69176465917603,-157.65765765765764
85,CS홀딩스,590,78900.0,1154482.0,9.87,0.42,0.63,664.96,1231.0,198.0,910.886298,0.7399563753046304,4.600435848484849,4.25531914893617
86,신성통상,5390,1080.0,143708390.0,19.64,0.69,,45.14,8820.0,91.0,1552.050612,0.17596945714285714,17.05550123076923,3.5132382892057024
87,DB하이텍,990,13250.0,44367832.0,6.68,1.68,,106.69,7731.0,1724.0,5878.73774,0.7604110386754623,3.409940684454756,25.149700598802394
88,대림통상,6570,5370.0,15225000.0,255.71,0.7,2.79,61.46,1744.0,43.0,817.5825,0.4687973050458715,19.013546511627908,0.27374760470845877
89,유유제약,220,13200.0,6368587.0,16.73,1.2,1.36,136.62,716.0,37.0,840.653484,1.1740970446927375,22.720364432432433,7.172743574417215
90,강남제비스코,860,34850.0,6500000.0,6.53,0.49,1.43,372.8,3323.0,368.0,2265.25,0.6816882335239242,6.155570652173913,7.503828483920367
91,대신증권,3540,17350.0,50773400.0,20.34,0.7,3.17,,41347.0,833.0,8809.1849,0.21305499552567297,10.575251980792316,3.441494591937069
92,NH투자증권,5940,15850.0,281408887.0,20.17,1.02,2.52,,88415.0,3019.0,44603.3085895,0.5044767131086354,14.774199599039417,5.057015369360436
93,미래에셋대우,6800,10050.0,666316408.0,87.39,0.78,0.5,,78340.0,32.0,66964.799004,0.8547970258360991,2092.649968875,0.8925506350841057
94,신일산업,2700,1490.0,71047521.0,27.09,2.13,1.01,123.38,1245.0,44.0,1058.6080629,0.8502876007228916,24.059274156818184,7.862679955703211
95,삼성제약,1360,4680.0,41426881.0,-7.43,2.25,,94.64,482.0,96.0,1938.7780308,4.022361059751037,20.1956044875,-30.282637954239572
96,삼성화재,810,277500.0,47374837.0,16.36,1.07,2.2,,216861.0,10712.0,131465.172675,0.6062186039675184,12.27270095920463,6.540342298288509
97,삼양식품,3230,86400.0,7533015.0,35.54,3.71,0.17,66.84,3593.0,253.0,6508.52496,1.811445855830782,25.72539509881423,10.43894203714125
98,한화손해보험,370,8710.0,116738915.0,7.15,0.9,1.14,,61931.0,1354.0,10167.9594965,0.16418206546802086,7.509571267725258,12.587412587412587
99,NI스틸,8260,2905.0,28426850.0,8.07,0.95,1.72,28.34,1143.0,141.0,825.7999925,0.7224846828521435,5.856737535460993,11.771995043370508
100,일동홀딩스,230,15100.0,10490296.0,1.01,1.01,0.99,152.43,408.0,35.0,1584.034696,3.8824379803921567,45.25813417142857,100.0
101,대동공업,490,9850.0,23728210.0,-13.05,0.97,0.41,45.84,5854.0,130.0,2337.228685,0.3992532772463273,17.978682192307694,-7.432950191570881
102,오리온홀딩스,1800,28150.0,62644053.0,7.12,0.93,2.13,64.71,23863.0,3262.0,17634.3009195,0.7389808875455727,5.4059782095340285,13.06179775280899
103,깨끗한나라,4540,4110.0,37240693.0,20.65,0.74,,35.79,7060.0,183.0,1530.5924823,0.21679780202549576,8.363893345901639,3.583535108958838
104,태원물산,1420,3650.0,7600000.0,19.41,0.82,2.74,277.65,318.0,15.0,277.4,0.8723270440251572,18.493333333333332,4.22462648119526
105,코오롱,2020,60600.0,12061185.0,38.92,1.33,0.82,54.67,39369.0,1369.0,7309.07811,0.1856556709593843,5.338990584368152,3.41726618705036
106,삼성전자,5930,2495000.0,129098494.0,18.24,1.87,1.14,223.46,2018667.0,292407.0,3221007.4253,1.5956110766659384,11.015493559661703,10.252192982456142
107,대유플러스,300,665.0,88120526.0,-15.83,0.64,,88.05,4341.0,104.0,586.0014979,0.1349922824003686,5.6346297875,-4.042956411876184
108,BYC,1460,290500.0,624615.0,13.92,0.62,0.29,31.92,2119.0,162.0,1814.506575,0.8563032444549317,11.200657870370371,4.454022988505748
109,쌍용차,3620,5300.0,137949396.0,12.53,0.89,,50.45,36285.0,280.0,7311.317988,0.20149698189334436,26.111849957142855,7.10295291300878
110,쌍용양회,3410,18600.0,100771919.0,9.28,1.03,0.86,60.54,20597.0,2618.0,18743.576934,0.9100149018789144,7.159502266615737,11.099137931034484
111,SPC삼립,5610,147000.0,8629009.0,25.62,4.19,0.65,61.57,18703.0,655.0,12684.64323,0.6782143629364273,19.365867526717558,16.3544106167057
112,흥국화재,540,6360.0,64242645.0,13.17,0.75,,,43360.0,157.0,4085.832222,0.09423044792435424,26.024409057324842,5.694760820045558
113,우리종금,10050,579.0,674203406.0,11.82,1.64,,,1786.0,214.0,3903.63772074,2.1856874136282194,18.24129776046729,13.874788494077833
114,일양약품,7570,40250.0,19045984.0,132.84,3.75,0.25,54.41,2616.0,232.0,7666.00856,2.9304314067278288,33.043140344827584,2.8229448961156276
115,한진,2320,26300.0,11974656.0,7.96,0.41,1.52,46.71,17648.0,153.0,3149.334528,0.17845277243880325,20.583885803921568,5.15075376884422
116,수출포장,2200,14700.0,4000000.0,-282.69,0.26,3.4,120.77,2283.0,31.0,588.0,0.2575558475689882,18.967741935483872,-0.09197353992005378
117,현대차,5380,155000.0,220276479.0,8.18,0.62,2.58,84.91,936490.0,51935.0,341428.54245,0.36458322293884615,6.57415119765091,7.579462102689487
118,모나미,5360,2975.0,18897307.0,10.02,0.76,2.35,68.48,1402.0,101.0,562.19488325,0.40099492385877317,5.566285972772277,7.584830339321358
119,한화케미칼,9830,33300.0,164809359.0,7.3,1.03,1.05,60.46,92588.0,7792.0,54881.516547,0.5927497790966432,7.043315778619096,14.10958904109589
120,아세아,2030,120000.0,2191024.0,7.55,0.35,1.25,188.54,10953.0,861.0,2629.2288,0.24004645302656805,3.0536919860627174,4.635761589403973
121,카프로,6380,8620.0,40000000.0,-45.13,1.37,,72.25,3455.0,160.0,3448.0,0.9979739507959479,21.55,-3.035674717482827
122,롯데지주,4990,67700.0,73683000.0,34.45,0.98,0.67,87.69,22483.0,1278.0,49883.391,2.218715963172175,39.03238732394367,2.8447024673439762
123,대한방직,1070,14650.0,5300000.0,-19.03,0.43,,26.52,2456.0,12.0,776.45,0.3161441368078176,64.70416666666667,-2.259590120861797
124,서울식품,4410,257.0,337410000.0,257.0,3.25,,48.79,439.0,7.0,867.1437,1.9752703872437356,123.87767142857142,1.264591439688716
125,IHQ,3560,2775.0,145153497.0,92.5,1.78,,305.91,1094.0,112.0,4028.00954175,3.6819100015996344,35.964370908482145,1.9243243243243244
126,LS네트웍스,680,3020.0,78803016.0,-2.73,0.37,,30.78,4870.0,582.0,2379.8510832,0.4886757871047228,4.089091208247423,-13.553113553113553
127,금호전기,1210,7190.0,6916051.0,-2.37,0.43,,51.7,4152.0,74.0,497.2640669,0.11976494867533719,6.719784687837838,-18.14345991561181
128,알보젠코리아,2250,28000.0,11857922.0,38.25,1.67,,277.82,1812.0,307.0,3320.21816,1.8323499779249448,10.815042866449511,4.366013071895425
129,하이트진로홀딩스,140,9890.0,23206765.0,8.39,0.41,2.02,39.49,18954.0,1329.0,2295.1490585,0.1210904853065316,1.7269744608728368,4.886769964243146
130,노루홀딩스,320,15550.0,13291151.0,19.22,0.46,2.89,123.61,6901.0,227.0,2066.7739805,0.2994890567309086,9.104731191629956,2.393340270551509
131,기아차,270,32700.0,405363347.0,4.81,0.49,3.36,74.22,527129.0,24615.0,132553.814469,0.2514637109113709,5.3850828547227305,10.187110187110187
132,효성,4800,126000.0,35117455.0,9.71,1.16,3.97,36.66,119291.0,10163.0,44247.9933,0.37092482500775414,4.353831870510676,11.946446961894953
133,CJ,1040,178500.0,29176998.0,25.14,1.36,0.76,70.53,239542.0,12529.0,52080.94143,0.21741883022601463,4.156831465400272,5.409705648369133
134,두산,150,116500.0,19198003.0,15.78,0.96,4.38,63.08,164107.0,9172.0,22365.673495,0.13628713884843424,2.438472906127344,6.083650190114068
135,휴스틸,5010,15250.0,6918617.0,-190.62,0.27,3.28,81.38,3640.0,13.0,1055.0890925,0.28985964079670334,81.16069942307693,-0.141643059490085
136,DB손해보험,5830,71700.0,70800000.0,9.69,1.09,2.3,,170672.0,7261.0,50763.6,0.2974336739476891,6.991268420327779,11.24871001031992
137,대웅,3090,20350.0,58141980.0,59.68,1.81,0.49,179.84,10150.0,610.0,11831.89293,1.1657037369458128,19.396545786885245,3.0328418230563003
138,동양물산,2900,1655.0,65388900.0,29.55,0.82,0.6,87.15,3755.0,34.0,1082.186295,0.28819874700399467,31.829008676470586,2.774957698815567
139,진양산업,3780,2825.0,13000000.0,27.43,1.04,6.2,144.85,424.0,52.0,367.25,0.8661556603773585,7.0625,3.7914691943127963
140,영진약품,3520,9980.0,182892731.0,415.83,16.69,,133.85,1931.0,55.0,18252.6945538,9.452457044950803,331.86717370545455,4.013659428131689
141,KCC,2380,397500.0,10556513.0,27.55,0.66,2.26,105.11,34905.0,3266.0,41962.139175,1.2021813257412977,12.848174885180647,2.395644283121597
142,롯데칠성,5300,1322000.0,799346.0,25.88,0.76,0.76,64.93,23695.0,1488.0,10567.35412,0.4459740080185693,7.101716478494624,2.9366306027820714
143,일신방직,3200,107500.0,2400000.0,13.01,0.37,2.61,276.65,4783.0,277.0,2580.0,0.539410411875392,9.31407942238267,2.8439661798616447
144,롯데푸드,2270,546000.0,1131870.0,12.85,0.79,1.1,104.57,17624.0,798.0,6180.0102,0.3506587721289151,7.744373684210526,6.147859922178989
145,아모레G,2790,151500.0,82458180.0,39.34,4.45,0.3,171.13,66976.0,10828.0,124924.1427,1.8652075773411372,11.53713914850388,11.311642094560243
146,제주은행,6220,7000.0,22128774.0,6.16,0.46,1.43,,1902.0,312.0,1549.01418,0.8144133438485804,4.9647890384615385,7.467532467532467
