,기업명,종목코드,현재주가,상장주식수,PER,PBR,배당수익률 (%),당좌비율 (%),매출액 (억),영업이익 (억),1년 수익률 (PBR 0.5),1년 수익률 (PBR 2),1년 수익률 (PBR 유지),시가총액 (억),PSR,POR,ROE
114,한신기계,011700,4250.0,32446151.0,22.37,1.75,1.53,382.66,627.0,87.0,0.7166376486225101,1.1375913573033891,1.08806699031901,1378.9614175,2.1993005063795854,15.850131235632183,7.822977201609298
116,가온전선,000500,25700.0,4160347.0,27.93,0.38,2.34,125.67,7494.0,168.0,1.125326757474041,1.7863448786222558,1.0269512854699543,1069.209179,0.14267536415799306,6.364340351190476,1.3605442176870748
117,S-Oil,010950,125500.0,112582792.0,12.14,2.29,4.94,114.86,163218.0,16169.0,0.6576063295085159,1.043884979242765,1.0920800595634743,141291.40396,0.8656606744354176,8.738413257467995,18.86326194398682
118,한화테크윈,012450,33950.0,52600000.0,5.22,0.77,0.88,100.28,35189.0,1507.0,0.8826956639899363,1.4011920255853931,1.0193372619764067,17857.7,0.5074796101054307,11.849834107498342,14.750957854406133
121,써니전자,004770,2920.0,29976480.0,73.0,2.41,,518.81,208.0,13.0,,,,875.313216,4.208236615384616,67.33178584615385,3.3013698630136985
122,현대비앤지스틸,004560,14800.0,15078811.0,10.28,0.65,0.68,146.64,6608.0,363.0,,,,2231.664028,0.33772155387409203,6.1478347878787885,6.322957198443581
130,아이에스동서,010780,39300.0,30827281.0,5.35,1.34,2.55,124.09,17241.0,3048.0,0.7970039139958776,1.2651648514998284,1.1070622762077351,12115.121433,0.7026925023490517,3.9747773730314964,25.04672897196262
131,SH에너지화학,002360,1480.0,111133730.0,9.19,1.61,3.72,580.63,2184.0,241.0,0.8010501071295179,1.2715877827366355,1.1828916698064138,1644.779204,0.7531040311355311,6.824809975103734,17.51904243743199
136,삼일제약,000520,10250.0,5500000.0,63.66,0.99,1.46,103.31,968.0,39.0,0.7876065302265232,1.2502474346186063,0.9890032188458244,563.75,0.5823863636363636,14.455128205128204,1.5551366635249764
139,현대건설,000720,43400.0,111355765.0,8.46,0.76,1.15,157.02,188250.0,11590.0,0.9065285035184588,1.4390243001243592,1.0423078131714991,48328.40201,0.2567245790703851,4.169836238999137,8.983451536643026
142,F&F,007700,45450.0,15400000.0,23.15,3.09,0.77,111.86,4390.0,456.0,0.5833096172654924,0.9259463000704105,1.0704390943150257,6999.3,1.594373576309795,15.349342105263158,13.347732181425487
143,아남전자,008700,4390.0,77124820.0,118.65,4.79,,101.75,1676.0,49.0,,,,3385.779598,2.0201548914081147,69.09754281632654,4.037083860092709
144,현대미포조선,010620,113000.0,20000000.0,65.36,1.05,,116.68,42196.0,2075.0,,,,22600.0,0.5355957910702436,10.891566265060241,1.6064871481028153
148,삼성SDI,006400,204500.0,68764530.0,65.61,1.29,0.49,142.35,52008.0,9263.0,0.7355208487818735,1.1675665691008892,1.0087918298021297,140623.46385,2.7038813999769267,15.18120089064018,1.9661636945587562
149,삼성전기,009150,105500.0,74693696.0,555.26,1.88,0.71,97.17,60330.0,244.0,0.6632638467442951,1.0528657280543685,1.0313726415447553,78801.84928,1.3061801637659538,322.9583986885246,0.33858012462630116
4,빙그레,005180,67100.0,9851241.0,23.01,1.14,1.86,376.43,8132.0,372.0,0.8130130524199617,1.290577774675324,1.0700624729771222,6610.182711,0.8128606383423512,17.769308362903228,4.954367666232072
5,녹십자홀딩스,005250,43300.0,47028210.0,45.48,2.55,0.69,125.41,13545.0,993.0,0.6141257220855468,0.9748638172793272,1.057094986629849,20363.21493,1.5033750409745292,20.506762265861024,5.6068601583113455
7,조선내화,000480,86400.0,4000000.0,25.5,0.52,4.05,81.42,7145.0,360.0,1.053781289859874,1.67277352806797,1.0676484233912873,3456.0,0.48369489153254025,9.6,2.03921568627451
8,현대약품,004310,5770.0,32000000.0,113.14,1.43,0.8,142.24,1305.0,20.0,0.7170322678271476,1.1382177762439578,1.0177959332041908,1846.4,1.4148659003831419,92.32000000000001,1.2639208060809615
9,남양유업,003920,698000.0,720000.0,16.65,0.66,0.14,357.71,12392.0,418.0,0.9323212831096146,1.4799677855805438,1.0227203765144002,5025.6,0.40555196901226603,12.022966507177035,3.9639639639639643
11,한국화장품제조,003350,51500.0,4532000.0,24.27,4.24,0.19,178.61,649.0,63.0,0.5550837881014385,0.8811405891627168,1.1319410957338465,2333.98,3.596271186440678,37.04730158730159,17.47012772970746
12,삼호,001880,15250.0,15179766.0,3.09,0.9,,224.43,9113.0,921.0,,,,2314.914315,0.25402329803577306,2.5134791693811076,29.126213592233015
13,현대상사,011760,21000.0,13228966.0,34.88,0.63,2.38,82.52,35588.0,305.0,0.9807527960512661,1.5568480201725323,1.0592937339793538,2778.08286,0.07806234854445318,9.108468393442623,1.8061926605504586
14,LS,006260,82600.0,32200000.0,15.81,0.94,1.51,89.06,96213.0,4592.0,0.8269744408288631,1.3127400973225507,1.02065281296664,26597.2,0.2764408136114662,5.792073170731707,5.945604048070841
19,동방아그로,007590,7220.0,13617577.0,16.75,0.66,3.46,191.09,1158.0,61.0,0.9788295546459692,1.5537950647425756,1.073738151007383,983.1890594,0.8490406385146805,16.117853432786884,3.940298507462687
22,한국석유,004090,103500.0,655200.0,5.66,0.48,1.45,114.18,4027.0,169.0,1.076140044107348,1.7082658380811084,1.0615958281792264,678.132,0.16839632480754904,4.012615384615384,8.480565371024735
23,천일고속,000650,91200.0,1429220.0,52.14,3.35,8.77,151.48,584.0,11.0,0.6116787178257708,0.970979440143188,1.1531389398634042,1303.44864,2.231932602739726,118.49533090909091,6.425009589566552
26,조광피혁,004700,40200.0,6649138.0,12.35,0.72,0.25,261.5,1986.0,266.0,0.9415047304088842,1.4945455994840986,1.0631878472120155,2672.953476,1.3458980241691842,10.048697278195489,5.82995951417004
27,세방,004360,13550.0,19308690.0,7.41,0.42,1.29,193.86,6490.0,197.0,1.1226290454403212,1.7820625277020214,1.0592440579604598,2616.327495,0.40313212557781203,13.280850228426395,5.668016194331983
32,신영와코루,005800,145500.0,900000.0,7.56,0.44,1.72,482.54,1795.0,32.0,1.0945020609922484,1.7374137230004576,1.0488437817268803,1309.5,0.7295264623955432,40.921875,5.8201058201058204
35,한국공항,005430,53100.0,3166355.0,9.64,0.58,0.94,327.66,4726.0,268.0,,,,1681.334505,0.3557626967837495,6.273636212686568,6.016597510373443
36,조광페인트,004910,10400.0,12800000.0,7.31,0.6,3.85,130.65,1887.0,167.0,1.0501777987230991,1.6670533424466951,1.1159804369784323,1331.2,0.7054583995760466,7.97125748502994,8.207934336525307
37,삼천리,004690,120500.0,4055025.0,14.14,0.35,2.08,146.85,30633.0,606.0,1.1599220724526764,1.8412615180125127,1.0298994498403022,4886.305125,0.15951115218881598,8.063209777227723,2.4752475247524752
39,조흥,002600,247500.0,600000.0,18.29,1.31,2.02,162.44,1297.0,115.0,0.7734009864878789,1.227697539544102,1.06619952685144,1485.0,1.1449498843484964,12.91304347826087,7.162383816293056
45,농심,004370,326500.0,6082642.0,9.97,1.05,1.23,161.6,22170.0,897.0,0.8334038831200131,1.3229462007790909,1.0672396487431617,19859.82613,0.895797299503834,22.140274392419176,10.531594784353059
48,신라교역,004970,16100.0,16000000.0,9.29,0.56,1.55,442.58,3047.0,59.0,1.0160562471685564,1.6128887556142273,1.0551732141143393,2576.0,0.8454217262881523,43.66101694915254,6.027987082884823
50,종근당홀딩스,001630,78700.0,5009861.0,12.64,1.03,1.78,148.28,3357.0,231.0,0.8417612909644977,1.3362127587831534,1.0710539748868466,3942.760607,1.174489308013107,17.068227735930737,8.148734177215191
55,샘표,007540,34350.0,2875800.0,88.76,0.48,0.58,723.89,203.0,14.0,1.0517747149318233,1.6695882889163294,1.0375598005761404,987.8373,4.866193596059113,70.55980714285714,0.540784136998648
58,금호산업,002990,10150.0,35849527.0,9.94,1.15,2.96,100.85,13537.0,418.0,0.8097637919951142,1.2854198952588023,1.0688931626422224,3638.7269905,0.2687986252862525,8.705088494019138,11.569416498993963
60,삼화콘덴서,001820,47100.0,10395000.0,87.38,9.19,0.11,87.28,1725.0,95.0,0.3818867856503894,0.6062074852741824,1.0078203726470012,4896.045,2.8382869565217392,51.53731578947369,10.517280842298009
62,동양,001520,2355.0,238684063.0,23.09,0.58,2.12,479.67,4399.0,77.0,,,,5621.00968365,1.277792608240509,73.00012576168831,2.5119099177132957
65,영풍,000670,1055000.0,1842040.0,11.97,0.67,0.95,130.16,26541.0,42.0,0.9535269022485364,1.513629607709305,1.051238400100725,19433.522,0.7322076033306959,462.7029047619048,5.597326649958228
67,성창기업지주,000180,2940.0,69751600.0,9.7,0.4,0.34,111.41,1814.0,10.0,1.0948248020660971,1.737926042520599,1.0163453152064637,2050.69704,1.1304834840132305,205.069704,4.123711340206186
68,한창,005110,1970.0,34458589.0,16.02,1.63,1.07,140.39,505.0,8.0,0.7074630001228915,1.1230275106236565,1.0490018758588222,678.8342033,1.344226145148515,84.8542754125,10.17478152309613
69,삼화왕관,004450,51000.0,2154379.0,11.08,0.74,2.65,233.65,1016.0,135.0,0.9552486802688308,1.5163627599499765,1.0886050671133205,1098.73329,1.0814304035433069,8.13876511111111,6.678700361010831
71,고려제강,002240,35100.0,18000000.0,17.11,0.5,0.9,88.45,14174.0,384.0,1.0639296316997675,1.6888830165803503,1.0639296316997675,6318.0,0.4457457316212784,16.453125,2.922267679719462
73,선창산업,002820,8610.0,12607989.0,12.61,0.38,2.38,97.15,5512.0,139.0,1.1287219788558769,1.7917344566154465,1.0300496983881344,1085.5478529,0.19694264384978227,7.809696783453237,3.013481363996828
74,DRB동일,004840,8010.0,19000000.0,3.96,0.45,0.95,123.76,6095.0,675.0,1.1340404123046621,1.8001769434668708,1.0949039797939426,1521.9,0.24969647251845778,2.2546666666666666,11.363636363636365
75,넥센타이어,002350,12550.0,97667877.0,7.43,1.07,0.8,106.5,18947.0,2480.0,0.8283569448178306,1.314934685608988,1.0674694188849594,12257.3185635,0.6469266144244472,4.942467162701614,14.401076716016153
78,동화약품,000020,10800.0,27931470.0,11.49,1.18,1.02,225.27,2375.0,113.0,0.7883634532146133,1.2514489749661597,1.0496161010451877,3016.59876,1.2701468463157894,26.69556424778761,10.269799825935594
79,대림산업,000210,82400.0,34800000.0,11.99,0.69,0.36,116.66,98538.0,4194.0,0.9017376603625568,1.4314193106588655,1.003937253695452,28675.2,0.29100651525299887,6.83719599427754,5.754795663052543
80,LG상사,001120,30950.0,38760000.0,20.63,0.96,0.81,102.34,119667.0,1741.0,0.8005744237353007,1.2708326824162517,0.995028349146242,11996.22,0.10024668454962521,6.890419299253303,4.653417353368881
81,국제약품,002720,6030.0,17396596.0,140.23,1.54,0.15,85.26,1207.0,40.0,0.6656417442425141,1.0566404050445142,0.968480294840235,1049.0147388,0.8691091456503729,26.22536847,1.0981958211509664
82,태광산업,003240,1405000.0,1113400.0,109.42,0.47,0.12,186.29,26711.0,1601.0,1.03885341667674,1.6490770064734153,1.0176463759682337,15643.27,0.5856489835648235,9.770936914428482,0.4295375616889051
85,CS홀딩스,000590,79600.0,1154482.0,9.96,0.43,0.63,664.96,1231.0,198.0,1.1170095967266696,1.7731422089024895,1.0622409868237577,918.967672,0.7465212607636068,4.6412508686868685,4.31726907630522
87,DB하이텍,000990,13600.0,44367832.0,6.85,1.72,,106.69,7731.0,1724.0,,,,6034.025152,0.7804973679989652,3.5000145893271464,25.10948905109489
89,유유제약,000220,14100.0,6368587.0,17.87,1.28,1.28,136.62,716.0,37.0,0.7351242279090849,1.1669369727101917,1.0056357980350508,897.970767,1.2541491159217877,24.26948018918919,7.162842753217682
90,강남제비스코,000860,35900.0,6500000.0,6.73,0.5,1.39,372.8,3323.0,368.0,1.0887436662479972,1.7282728411257848,1.0887436662479972,2333.5,0.7022269034005417,6.341032608695652,7.429420505200595
94,신일산업,002700,1550.0,71047521.0,28.18,2.22,0.97,123.38,1245.0,44.0,0.6001303891553424,0.9526476110632754,0.9863701985081934,1101.2365755,0.8845273698795181,25.028103988636364,7.87792760823279
104,태원물산,001420,3915.0,7600000.0,20.82,0.88,2.55,277.65,318.0,15.0,0.8679592275496657,1.377799390877845,1.0479411167948895,297.54,0.9356603773584906,19.836000000000002,4.226705091258405
106,삼성전자,005930,2490000.0,129098494.0,18.21,1.87,1.14,223.46,2018667.0,292407.0,0.7126135956321461,1.13120357135331,1.106143074365414,3214552.5006,1.5924134592778303,10.993418422267592,10.26908292147172
117,현대차,005380,156000.0,220276479.0,8.24,0.62,2.56,84.91,936490.0,51935.0,0.9962892820944409,1.5815106544613575,1.070350509183042,343631.30724,0.366935372764258,6.616565076345432,7.524271844660194
120,아세아,002030,133000.0,2191024.0,8.37,0.39,1.13,188.54,10953.0,861.0,1.1260485920885706,1.7874907196487066,1.0365462055061294,2914.06192,0.2660514854377796,3.384508617886179,4.659498207885305
122,롯데지주,004990,70000.0,73683000.0,35.62,1.02,0.65,87.69,22483.0,1278.0,0.8029802796442518,1.2746517406170044,1.0183918976450654,51578.1,2.2940933149490728,40.35845070422535,2.863559797866367
125,IHQ,003560,2770.0,145153497.0,92.33,1.77,,305.91,1094.0,112.0,,,,4020.7518669,3.67527592952468,35.89957024017857,1.917036716126936
128,알보젠코리아,002250,28200.0,11857922.0,38.52,1.69,,277.82,1812.0,307.0,,,,3343.934004,1.8454381920529803,10.892293172638437,4.387331256490135
130,노루홀딩스,000320,16200.0,13291151.0,20.02,0.48,2.78,123.61,6901.0,227.0,1.0990021926104585,1.7445572366651996,1.0841489908526296,2153.166462,0.3120078918997247,9.485314810572687,2.3976023976023977
137,대웅,003090,19450.0,58141980.0,57.04,1.73,0.51,179.84,10150.0,610.0,0.6915046971217212,1.0976952836519716,1.045892785756226,11308.61511,1.1141492719211823,18.53871329508197,3.0329593267882187
138,동양물산,002900,1855.0,65388900.0,33.12,0.91,0.54,87.15,3755.0,34.0,0.8218451842554763,1.3045979100421417,1.0034147420365358,1212.964095,0.3230263901464714,35.67541455882353,2.7475845410628024
139,진양산업,003780,2945.0,13000000.0,28.59,1.08,5.94,144.85,424.0,52.0,0.8803781888214285,1.3975132630649936,1.1380303862065952,382.85,0.9029481132075472,7.362500000000001,3.777544596012592
140,영진약품,003520,10000.0,182892731.0,416.67,16.72,,133.85,1931.0,55.0,,,,18289.2731,9.471399844640082,332.5322381818182,4.012767897856817
141,KCC,002380,423000.0,10556513.0,29.31,0.7,2.13,105.11,34905.0,3266.0,0.9365006834356828,1.4866021700547407,1.0476529588111692,44654.04999,1.2793023919209283,13.672397424984691,2.3882633913340157
143,일신방직,003200,113000.0,2400000.0,13.67,0.39,2.48,276.65,4783.0,277.0,1.140426876611211,1.810314823625444,1.0497816523317296,2712.0,0.567008153878319,9.790613718411553,2.852962692026335
144,롯데푸드,002270,638000.0,1131870.0,15.02,0.93,0.94,104.57,17624.0,798.0,0.8579547451153929,1.3619182649372832,1.0551204212042369,7221.3306,0.4097441330004539,9.049286466165414,6.191744340878829
145,아모레G,002790,146000.0,82458180.0,37.91,4.29,0.31,171.13,66976.0,10828.0,0.5330161129704994,0.8461103384453713,1.0911960045787483,120388.9428,1.79749377090301,11.118299113409678,11.3162753890794
148,벽산,007210,4510.0,68560000.0,13.75,1.17,0.78,164.18,4438.0,352.0,0.8129628787104702,1.2904981288760962,1.0793012197765082,3092.056,0.6967228481297882,8.78425,8.50909090909091
1,대한제분,001130,173500.0,1690000.0,10.76,0.43,1.15,197.93,8075.0,442.0,1.1030741483473234,1.7510210634854668,1.0489888138060084,2932.15,0.36311455108359136,6.633823529411765,3.9962825278810405
2,대상,001680,26950.0,34648025.0,15.02,1.14,1.48,110.89,28550.0,1111.0,0.8000004350585487,1.2699215321869572,1.0529356710491429,9337.6427375,0.3270627929071804,8.404718935643565,7.589880159786951
3,LG,003550,90800.0,172557131.0,14.86,1.15,1.1,121.67,107254.0,13447.0,0.8074241494070182,1.2817059441532292,1.0658048201031214,156681.874948,1.4608487790478677,11.65180894980293,7.738896366083445
6,한국주철관,000970,10000.0,22800500.0,9.35,0.87,2.0,130.41,3873.0,253.0,0.8879794903563722,1.409579577117891,1.0680363103052852,2280.05,0.5887038471469146,9.01205533596838,9.304812834224599
7,한일시멘트,003300,170000.0,7545313.0,15.87,0.79,0.94,219.15,14412.0,1016.0,0.899192891069761,1.4273797412064653,1.0473019055674821,12827.0321,0.8900244310296975,12.62503159448819,4.9779458097038445
8,NPC,004250,5690.0,36720000.0,5.9,0.97,1.41,104.54,3779.0,156.0,0.8877367388857621,1.4091942331780776,1.1071796719731402,2089.368,0.5528891241069066,13.393384615384615,16.440677966101696
9,한국유리,002000,36250.0,10079660.0,15.0,0.67,2.14,142.08,3306.0,89.0,0.9701471160888528,1.5400125526433601,1.06956174993556,3653.87675,1.1052258771929824,41.05479494382023,4.466666666666667
10,세아제강,003030,102500.0,6000000.0,9.44,0.47,1.71,100.67,17975.0,772.0,1.068209205339867,1.695676416278619,1.0464028987530225,6150.0,0.34214186369958277,7.966321243523316,4.978813559322034
13,삼양홀딩스,000070,145500.0,8564271.0,57.06,0.83,1.38,120.01,23115.0,1410.0,0.8650560771310919,1.3731909268493792,1.024268045647796,12461.014305,0.5390877916937055,8.83759879787234,1.4546091833158077
15,한국타이어월드와이드,000240,19750.0,93020173.0,7.02,0.65,1.52,547.17,6900.0,2616.0,,,,18371.4841675,2.6625339373188406,7.022738596139143,9.25925925925926
19,유한양행,000100,234000.0,12209354.0,18.06,1.77,0.78,227.38,13208.0,978.0,0.7069792820176233,1.1222596559944975,1.077476419308034,28569.88836,2.163074527559055,29.212564785276076,9.800664451827243
20,CJ대한통운,000120,144500.0,22812344.0,59.08,1.09,,109.64,60819.0,2284.0,,,,32963.83708,0.5419989983393347,14.432503099824867,1.8449559918754233
0,시스웍,269620,3995.0,18000000.0,9.94,3.85,0.62,219.73,243.0,59.0,,,,719.1,2.9592592592592593,12.18813559322034,38.732394366197184
2,디바이스이엔지,187870,14050.0,6782000.0,17.03,2.95,,80.25,708.0,61.0,,,,952.871,1.3458629943502824,15.620836065573771,17.322372284204345
4,씨티케이코스메틱스,260930,37650.0,10122151.0,11.32,7.56,0.37,161.74,1339.0,267.0,,,,3810.9898515,2.8461462669902913,14.273370230337079,66.78445229681978
5,메카로,241770,38800.0,9975140.0,104.02,12.79,,113.24,481.0,31.0,,,,3870.35432,8.046474677754677,124.8501393548387,12.295712363007114
6,에스트래픽,234300,17550.0,11685886.0,22.33,10.19,0.03,160.59,888.0,88.0,,,,2050.872993,2.309541658783784,23.305374920454543,45.63367666815943
8,대원,007680,12700.0,11050000.0,3.36,0.58,0.79,105.01,2675.0,175.0,0.9894450180646857,1.5706460625405758,1.0396272694806303,1403.35,0.5246168224299065,8.019142857142857,17.261904761904763
9,비즈니스온,138580,13850.0,9544940.0,40.03,10.77,,259.41,117.0,47.0,,,,1321.97419,11.2989247008547,28.127110425531914,26.904821383962023
11,스튜디오드래곤,253450,78300.0,28037240.0,137.61,12.68,,96.38,1544.0,166.0,,,,21953.15892,14.218367176165804,132.24794530120482,9.214446624518565
13,비디아이,148140,11500.0,5280500.0,12.34,2.83,,109.7,1006.0,68.0,,,,607.2575,0.6036356858846919,8.930257352941178,22.93354943273906
14,티슈진(Reg.S),950160,59500.0,60448675.0,199.0,67.54,,784.34,133.0,60.0,,,,35966.961625,270.42828289473687,599.4493604166668,33.93969849246232
15,영화테크,265560,18750.0,5345090.0,14.72,2.79,0.36,159.89,614.0,65.0,,,,1002.204375,1.6322546824104236,15.418528846153846,18.953804347826086
16,세원,234100,9660.0,3633000.0,10.71,1.54,,132.4,424.0,31.0,,,,350.9478,0.8277070754716981,11.320896774193548,14.37908496732026
18,상신전자,263810,26100.0,3921000.0,16.02,4.64,3.04,97.28,721.0,66.0,,,,1023.381,1.419391123439667,15.505772727272728,28.963795255930087
20,야스,255440,26350.0,12930000.0,21.99,6.02,,198.55,830.0,161.0,,,,3407.055,4.104885542168675,21.161832298136645,27.376080036380174
21,에스엔피월드,263920,6940.0,7876580.0,10.22,3.75,,192.34,272.0,47.0,,,,546.634652,2.009686220588235,11.630524510638297,36.692759295499016
24,선익시스템,171090,24850.0,6000000.0,5.26,2.8,,161.95,1437.0,234.0,,,,1491.0,1.0375782881002087,6.371794871794871,53.2319391634981
27,샘코,263540,9350.0,7936681.0,26.41,2.7,1.34,111.57,288.0,24.0,0.6110108514391245,0.9699192683384514,1.0719639407091277,742.0796735,2.576665532986111,30.919986395833334,10.223400227186673
28,펄어비스,263750,254400.0,12066300.0,51.35,33.25,,468.67,927.0,596.0,,,,30696.6672,33.113988349514564,51.50447516778524,64.75170399221032
29,케이피에스,256940,13600.0,4270000.0,13.71,6.36,,114.81,175.0,27.0,,,,580.72,3.3184,21.50814814814815,46.389496717724285
30,덕우전자,263600,16050.0,8110066.0,8.97,2.41,1.04,94.3,773.0,138.0,,,,1301.665593,1.6839140918499353,9.432359369565217,26.867335562987737
31,이더블유케이,258610,6600.0,7380944.0,10.93,3.47,,103.26,286.0,44.0,,,,487.142304,1.7032947692307694,11.071416000000001,31.747483989021045
34,컬러레이,900310,3480.0,54000000.0,3.04,3.25,,327.64,403.0,233.0,,,,1879.2,4.66302729528536,8.065236051502145,106.9078947368421
37,데이타솔루션,263800,5390.0,15358580.0,16.79,3.65,,118.33,1008.0,39.0,,,,827.827462,0.8212574027777777,21.22634517948718,21.73913043478261
38,지니언스,263860,15400.0,4854900.0,16.37,3.12,,438.81,206.0,38.0,,,,747.6546,3.6293912621359223,19.675121052631578,19.059254734270006
39,디앤씨미디어,263720,12000.0,12041343.0,33.33,15.17,0.6,330.3,189.0,37.0,,,,1444.96116,7.645297142857143,39.05300432432433,45.51455145514552
41,이즈미디어,181340,6400.0,7045100.0,8.6,1.72,2.48,114.64,431.0,43.0,,,,450.8864,1.046140139211137,10.485730232558138,20.0
43,힘스,238490,23500.0,5258150.0,19.67,4.37,0.72,94.45,509.0,66.0,0.5099978408483972,0.809571109064256,1.0505227978652707,1235.66525,2.4276331041257366,18.72220075757576,22.216573462125062
44,브이원텍,251630,44500.0,7366090.0,31.05,10.77,,321.25,245.0,89.0,,,,3277.91005,13.379224693877552,36.83045,34.685990338164245
45,아우딘퓨쳐스,227610,14100.0,10000000.0,12.78,5.02,0.77,175.51,568.0,96.0,,,,1410.0,2.482394366197183,14.6875,39.280125195618155
50,보라티알,250000,15350.0,6750733.0,9.94,4.99,,127.07,384.0,85.0,,,,1036.2375155,2.6985351966145834,12.191029594117646,50.201207243460765
53,삼양옵틱스,225190,17300.0,10000000.0,10.83,5.1,6.94,249.84,628.0,196.0,,,,1730.0,2.754777070063694,8.826530612244898,47.09141274238227
55,필옵틱스,161580,35650.0,5818200.0,10.84,5.28,,100.75,1828.0,156.0,,,,2074.1883,1.1346763129102844,13.296078846153845,48.708487084870846
60,와이엠티,251370,33200.0,7405200.0,28.28,5.48,,148.95,499.0,111.0,,,,2458.5264,4.926906613226453,22.14888648648649,19.377652050919377
64,이엘피,063760,26500.0,4905500.0,9.86,4.1,,279.08,309.0,114.0,,,,1299.9575,4.206982200647249,11.40313596491228,41.58215010141988
67,코미코,183300,24400.0,8775000.0,16.11,4.48,1.89,125.78,940.0,177.0,0.5335856378987955,0.8470144029156708,1.108256111048782,2141.1,2.2777659574468085,12.096610169491525,27.808814400993175
70,에스디생명공학,217480,21000.0,22064400.0,17.63,7.42,,271.9,1047.0,281.0,,,,4633.524,4.42552435530086,16.48940925266904,42.08735110606921
71,신신제약,002800,12150.0,15170500.0,31.31,4.17,0.28,155.5,581.0,55.0,0.5239756357019717,0.831759475319016,1.0625917591383702,1843.21575,3.172488382099828,33.51301363636364,13.318428617055252
72,에프엔에스테크,083500,7470.0,6625485.0,4.6,1.63,,86.55,646.0,90.0,,,,494.9237295,0.7661358041795665,5.49915255,35.434782608695656
73,모바일어플라이언스,087260,10150.0,15000000.0,29.59,6.92,1.64,154.76,622.0,50.0,,,,1522.5,2.447749196141479,30.45,23.386279148360934
79,퓨전데이타,195440,10550.0,8408250.0,68.06,4.74,,181.21,282.0,43.0,,,,887.070375,3.1456396276595746,20.629543604651165,6.964443138407288
82,마이크로프랜드,147760,9270.0,10819866.0,17.33,2.34,,319.7,448.0,54.0,,,,1003.0015782,2.238842808482143,18.5741033,13.50259665320254
83,현성바이탈,204990,5850.0,31650123.0,17.46,2.84,3.02,924.81,286.0,79.0,0.7271637014486676,1.1543004246327049,1.2974231323074827,1851.5321955,6.473888795454545,23.437116398734176,16.265750286368842
85,유니온커뮤니티,203450,3795.0,14679007.0,8.81,1.84,,267.5,406.0,51.0,,,,557.06831565,1.3720894474137932,10.922908150000001,20.885357548240634
88,오션브릿지,241790,11250.0,9124980.0,11.84,3.32,,630.2,350.0,69.0,,,,1026.56025,2.933029285714286,14.877684782608696,28.040540540540537
90,뉴파워프라즈마,144960,30150.0,8250337.0,17.35,2.45,0.43,256.68,674.0,126.0,,,,2487.4766055,3.6906181090504453,19.74187782142857,14.121037463976945
91,엘앤케이바이오,156100,12450.0,9926362.0,80.32,2.36,,177.44,344.0,24.0,,,,1235.832069,3.592535084302326,51.493002875,2.9382470119521913
92,에이치엔티,176440,3850.0,13402200.0,6.18,0.97,,127.75,2014.0,95.0,,,,515.9847,0.2561989572989076,5.431417894736842,15.6957928802589
93,핸디소프트,220180,6850.0,7463009.0,25.56,1.41,,291.34,369.0,19.0,,,,511.2161165,1.3854095298102982,26.906111394736843,5.516431924882629
95,클리오,237880,34800.0,16948095.0,25.76,4.41,1.72,186.23,1936.0,257.0,,,,5897.93706,3.0464550929752066,22.949171439688715,17.1195652173913
96,오가닉티코스메틱,900300,3330.0,56925000.0,4.45,1.06,1.63,552.85,1606.0,434.0,,,,1895.6025,1.1803253424657534,4.367747695852534,23.820224719101123
99,인크로스,216050,25600.0,7885652.0,27.21,4.02,,191.79,315.0,90.0,,,,2018.726912,6.408656863492063,22.430299022222222,14.773980154355016
100,에이치엘사이언스,239610,36800.0,5142148.0,25.68,3.77,,914.29,344.0,68.0,,,,1892.310464,5.500902511627907,27.82809505882353,14.680685358255452
101,코스메카코리아,241710,66000.0,5340000.0,24.46,3.36,,237.56,1652.0,131.0,,,,3524.4,2.133414043583535,26.90381679389313,13.73671300081766
102,GRT,900290,3520.0,67375000.0,4.54,0.81,2.05,403.99,2387.0,591.0,,,,2371.6,0.9935483870967742,4.012859560067682,17.841409691629956
103,골든센츄리,900280,1835.0,29800000.0,5.45,1.25,1.95,911.68,910.0,248.0,,,,546.83,0.6009120879120879,2.204959677419355,22.93577981651376
104,인텔리안테크,189300,15750.0,7217437.0,15.28,1.78,0.63,260.57,778.0,74.0,,,,1136.7463275,1.4611135314910026,15.361436858108108,11.649214659685866
105,에이치시티,072990,10050.0,4579934.0,7.53,1.07,,282.61,282.0,49.0,,,,460.283367,1.6322105212765958,9.393538102040816,14.209827357237717
114,자이글,234920,6630.0,13530910.0,7.35,1.09,4.53,625.63,1020.0,131.0,1.0671063809469694,1.6939257916771977,1.3836509577970948,897.099333,0.87950915,6.848086511450382,14.829931972789117
115,헝셩그룹,900270,2245.0,80000000.0,5.14,0.89,2.32,324.81,1992.0,385.0,,,,1796.0,0.9016064257028112,4.664935064935065,17.315175097276267
116,에코마케팅,230360,19700.0,8128571.0,21.82,2.28,1.07,762.32,166.0,68.0,,,,1601.328487,9.64655715060241,23.548948338235295,10.449129239230064
117,팍스넷,038160,10900.0,11077521.0,28.76,2.87,,788.82,222.0,39.0,,,,1207.449789,5.438963013513513,30.960251,9.97913769123783
118,엔지스테크널러지,208860,22850.0,3127180.0,230.81,7.64,,233.22,37.0,3.0,,,,714.56063,19.312449459459458,238.18687666666665,3.3100818855335556
